"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2019","GA","Georgia","Emanuel","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78",,,"77.2","78.8","22,646","13107","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.30188355 32.58976895)"
"2019","GA","Georgia","Lowndes","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"76.4","78.1","117,406","13185","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.26751001 30.83353845)"
"2019","GA","Georgia","Bulloch","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.7",,,"74.5","76.7","79,608","13031","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.74311416 32.39677746)"
"2019","GA","Georgia","Richmond","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.3",,,"78.5","79.9","202,518","13245","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.07417198 33.35966539)"
"2019","ID","Idaho","Canyon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.5",,,"65.6","67.5","229,849","16027","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.7092489 43.62515378)"
"2019","GA","Georgia","Telfair","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.8",,,"72.8","74.7","15,860","13271","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.93919704 31.92982674)"
"2019","FL","Florida","Nassau","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.6",,,"77.7","79.4","88,625","12089","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.80198035 30.6106208)"
"2019","GA","Georgia","Burke","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"78.4","79.8","22,383","13033","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.00102189 33.06115117)"
"2019","GA","Georgia","Cobb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.5",,,"77.9","79.1","760,141","13067","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.57641569 33.94105875)"
"2019","CO","Colorado","San Juan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66",,,"64.9","67.1","728","08111","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-107.6756734 37.76425547)"
"2019","FL","Florida","Okaloosa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.6",,,"73.8","75.3","210,738","12091","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.59169942 30.69085706)"
"2019","GA","Georgia","Monroe","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"74.9","76.9","27,578","13207","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.91859794 33.01421626)"
"2019","FL","Florida","Walton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73",,,"72.0","74.0","74,071","12131","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.16975224 30.64344211)"
